group,names,scores,logfoldchanges,pvals,pvals_adj
B_cells,COBLL1,17.545218,3.9239032,6.470505035958822e-69,3.9372602981144764e-67
B_cells,NT5C,17.532188,1.502493,8.137617283744188e-69,4.938859070110753e-67
B_cells,SMDT1,17.466125,0.9156431,2.595287664449865e-68,1.5710543698983716e-66
B_cells,YBX3,17.455832,0.987319,3.108150386233747e-68,1.867042028161487e-66
B_cells,STK17A,17.412228,0.99883384,6.6638751069567534e-68,3.9927008217564164e-66
B_cells,PNOC,17.359533,5.7295985,1.6707389007522223e-67,9.959389370972597e-66
B_cells,SMCHD1,17.351255,0.8428005,1.9298262308520927e-67,1.147462921577969e-65
B_cells,DRAM2,17.30561,2.069498,4.267299216779495e-67,2.5118095163691765e-65
B_cells,HLA-E,17.266493,0.7837302,8.410023951150345e-67,4.937885491318274e-65
B_cells,CSK,17.154057,1.1591882,5.861492045644177e-66,3.424368432750776e-64
B_cells,S1PR4,17.116251,1.1668088,1.1227684106924744e-65,6.543058596341441e-64
B_cells,RPL27A,17.08678,0.9928165,1.8617099602714755e-65,1.0795613673089073e-63
B_cells,MARCKS,17.007305,2.0002615,7.249673756191762e-65,4.172926464036963e-63
B_cells,TRIM22,16.989239,1.2197318,9.866214408026818e-65,5.65124217449497e-63
B_cells,WDFY4,16.981478,3.4770215,1.1261587404672102e-64,6.434761173884228e-63
B_cells,JUN,16.909529,0.88371986,3.827582492727494e-64,2.176426579056481e-62
B_cells,SSBP2,16.90429,2.010136,4.1834289585718645e-64,2.3730070269361515e-62
B_cells,ADAM19,16.888775,3.3110516,5.4420966489892614e-64,3.0720963420691912e-62
B_cells,TCOF1,16.85498,1.7921937,9.64411979329229e-64,5.431076788400444e-62
B_cells,CDC40,16.843235,1.342155,1.1762701681464193e-63,6.608268879895963e-62
B_cells,CHCHD10,16.797178,1.3136561,2.5593275464419983e-63,1.4207906737084526e-61
B_cells,AC108863.2,16.790453,3.3731163,2.866477203429095e-63,1.587540459686369e-61
B_cells,RBM39,16.784681,0.6273153,3.15919496875002e-63,1.7455297295496866e-61
B_cells,HDAC9,16.778748,2.903087,3.491242645554971e-63,1.9244550931156777e-61
B_cells,MYCBP2,16.77608,0.8796461,3.651649508268816e-63,2.0081500711317737e-61
B_cells,RB1,16.73432,1.7741909,7.369326184151482e-63,4.043119543702969e-61
B_cells,HINT1,16.674809,0.7167714,1.9984838889412355e-62,1.0913399083036438e-60
B_cells,RPS17,16.664446,0.7662945,2.376790058180623e-62,1.294908388209243e-60
B_cells,CHD9,16.657999,1.3621504,2.647362880076205e-62,1.4389737863467576e-60
B_cells,CD55,16.656563,1.0713676,2.711632667466239e-62,1.470495798628046e-60
B_cells,JCHAIN,16.598467,2.4229689,7.149406178931776e-62,3.859196740871767e-60
B_cells,COX4I1,16.558075,0.7200696,1.4000380413604701e-61,7.539929010333732e-60
B_cells,SEC62,16.515316,0.64953065,2.846644593406908e-61,1.529549148847331e-59
B_cells,SRP14,16.424076,0.64701116,1.2862612310968482e-60,6.879735584681704e-59
B_cells,GADD45B,16.383816,0.81153977,2.4958460482409503e-60,1.331894883192272e-58
B_cells,NME2,16.377335,0.73156345,2.7764286220833097e-60,1.4782589393078567e-58
B_cells,NACA,16.375862,0.825999,2.844512051283442e-60,1.5110744631613877e-58
B_cells,LMBRD1,16.326933,1.5779033,6.349712359951421e-60,3.357894163805461e-58
B_cells,RPL31,16.237787,0.82588166,2.72583780035259e-59,1.4350157786260703e-57
B_cells,SYF2,16.237392,0.87996763,2.743409849905415e-59,1.4410283083796896e-57
B_cells,MIS18BP1,16.212296,1.159457,4.1285617472547264e-59,2.16375427411491e-57
B_cells,RPS4Y1,16.185822,0.7254245,6.349727301034806e-59,3.32042547949425e-57
B_cells,SLC25A5,16.183117,0.8916181,6.634959811923969e-59,3.4618530849430473e-57
B_cells,RAB30,16.155918,3.6826653,1.0317202005362532e-58,5.347369278310355e-57
B_cells,LAMTOR5,16.115213,0.9625226,1.994743261506285e-58,1.0315861012650715e-56
B_cells,BOD1L1,16.096876,0.88309985,2.683135334869719e-58,1.3845332927311215e-56
B_cells,THRAP3,16.077072,0.91251683,3.694325776431146e-58,1.902131208009944e-56
B_cells,RPS29,16.058043,1.036851,5.0215108947764845e-58,2.579801222191419e-56
B_cells,OSBPL10,16.014038,4.479502,1.0197243536240114e-57,5.215956862958453e-56
B_cells,MOB1A,15.969868,1.0143275,2.0722515937502963e-57,1.0553616975388736e-55
B_cells,COX7C,15.91578,0.665912,4.9249706290493986e-57,2.4973438728731658e-55
B_cells,RPL7,15.871871,0.8093667,9.923787304681114e-57,4.999668068532569e-55
B_cells,ATP5MC2,15.856152,0.7012238,1.274697495597324e-56,6.3945049741667036e-55
B_cells,SPCS2,15.850389,0.8704928,1.3971350718789508e-56,6.978823737507075e-55
B_cells,BTLA,15.834906,3.5433986,1.7872774304866991e-56,8.908627311491892e-55
B_cells,TAF7,15.80521,1.0067358,2.8643197009494735e-56,1.424679779918117e-54
B_cells,TAPBP,15.804101,0.8746098,2.9151878686095717e-56,1.4469090296168737e-54
B_cells,RPL24,15.792927,0.8189145,3.480489138781306e-56,1.7238354979752572e-54
B_cells,OAZ1,15.767818,0.4877661,5.180852723774019e-56,2.56058727341464e-54
B_cells,FAM3C,15.668845,2.4271696,2.470258737094929e-55,1.218331609135219e-53
B_cells,COL19A1,15.656381,7.0487733,3.0051965358037077e-55,1.4790491437872575e-53
B_cells,MKNK2,15.649855,1.0178338,3.329776620317557e-55,1.6353601023936982e-53
B_cells,RPS6,15.616252,0.89253694,5.642659143963978e-55,2.7654932168544795e-53
B_cells,PLEKHO1,15.565331,1.1753976,1.2521944237002667e-54,6.1242502638885485e-53
B_cells,SNX22,15.5175905,2.506602,2.637707793332276e-54,1.287366259883234e-52
B_cells,EIF3E,15.512539,0.69306886,2.8536932579741483e-54,1.3898850718203818e-52
B_cells,SOX4,15.471876,2.0764313,5.371864383441182e-54,2.6109266993957793e-52
B_cells,RHBDF2,15.464401,2.2318304,6.033181022325653e-54,2.9262801616982e-52
B_cells,JMJD1C,15.46031,1.0243399,6.42888484381757e-54,3.1117662238866574e-52
B_cells,RGS19,15.433948,1.1972789,9.676618356331131e-54,4.674105942964318e-52
B_cells,RERE,15.406881,1.5191965,1.4714288601815563e-53,7.09283207972702e-52
B_cells,CD180,15.364236,4.070462,2.843708651470004e-53,1.3679581638190508e-51
B_cells,EIF3D,15.361912,0.83424187,2.947527509367095e-53,1.414994404957847e-51
B_cells,ATP2A3,15.30762,1.4193339,6.800753691992483e-53,3.2581034098631474e-51
B_cells,HLA-DOA,15.282197,3.8675165,1.0049408012343438e-52,4.804642479697341e-51
B_cells,LBH,15.2715845,0.9133501,1.1826366547953653e-52,5.64269427940754e-51
B_cells,TUT4,15.263471,0.96879613,1.3393142844979118e-52,6.37725929734402e-51
B_cells,SNHG6,15.259166,0.6943807,1.4306550493790243e-52,6.79836832490921e-51
B_cells,TSTD1,15.243877,0.9991931,1.8081463689270933e-52,8.574786434181178e-51
B_cells,JUNB,15.213334,0.7548988,2.88469222899532e-52,1.3624936461426082e-50
B_cells,OTUD1,15.179465,1.9895672,4.837092022371916e-52,2.2800514045896756e-50
B_cells,ARHGAP17,15.174172,2.080271,5.243473662018812e-52,2.4666437245002956e-50
B_cells,HMGN2,15.154705,0.5999066,7.05310261088686e-52,3.3046606973049294e-50
B_cells,GABPB1-IT1,15.131937,1.0951493,9.971603795268262e-52,4.662769702829333e-50
B_cells,PSMB9,15.076098,0.7562084,2.326159533075288e-51,1.085556561381569e-49
B_cells,UBE2D2,15.073254,0.7211287,2.428531237559662e-51,1.1310775606821113e-49
B_cells,TCF3,15.021552,1.7364248,5.305119440123738e-51,2.4610501608669072e-49
B_cells,STAP1,14.896432,4.396068,3.476559153459024e-50,1.6032549466158375e-48
B_cells,ARHGDIB,14.877989,0.6553139,4.580606013408627e-50,2.1082486655427095e-48
B_cells,TRAF5,14.865811,1.8093904,5.49454843962118e-50,2.5239369861765762e-48
B_cells,RPS12,14.805683,0.847714,1.3461251327400944e-49,6.123431744602367e-48
B_cells,RPL38,14.789991,0.78297967,1.6997657611659302e-49,7.687338317921669e-48
B_cells,CLEC2D,14.760404,0.79405856,2.63697198690533e-49,1.1902956211412555e-47
B_cells,NEIL1,14.703086,3.1969721,6.1587671765250256e-49,2.7746430508548417e-47
B_cells,ELOVL5,14.698183,1.6732397,6.6212437813215915e-49,2.9772721317662367e-47
B_cells,UVRAG,14.688533,1.9363842,7.634860815080518e-49,3.426472879595619e-47
B_cells,TRIR,14.663475,0.6284597,1.1047078174486495e-48,4.948372856476006e-47
B_cells,PXK,14.6066065,2.147006,2.5490047826224086e-48,1.135276331606372e-46
B_cells,ZNF92,14.548615,1.9380641,5.959719099668729e-48,2.6493043519533078e-46
B_cells,GTF2I,14.511833,0.946504,1.0195900523458228e-47,4.515299840511454e-46
B_cells,DBNL,14.502555,1.1404923,1.1672394524619753e-47,5.149702194505969e-46
B_cells,IER2,14.49072,0.6293924,1.3868145502969047e-47,6.1069369304145845e-46
B_cells,ATP2B1,14.44134,1.3008803,2.842610795289363e-47,1.2470757135064401e-45
B_cells,GAS5,14.433274,0.6514705,3.1954540325191975e-47,1.3992504975668643e-45
B_cells,ACTR2,14.410261,0.6697106,4.460236720973859e-47,1.949439657877884e-45
B_cells,RNASEH2B,14.407682,1.0837667,4.629899713541541e-47,2.0198260817344077e-45
B_cells,SKAP2,14.315283,1.3624744,1.756480350636659e-46,7.606111862174678e-45
B_cells,MT-CO3,14.309841,0.62677145,1.8994636551197528e-46,8.210098717433662e-45
B_cells,SUMO2,14.288632,0.609595,2.5762064045162023e-46,1.1094262396801667e-44
B_cells,TOMM7,14.235096,0.6489992,5.54864404098108e-46,2.3851024577626377e-44
B_cells,EIF4G2,14.153241,0.6497649,1.7834443619681928e-45,7.652152210225065e-44
B_cells,VAV3,14.139067,1.8873149,2.1815950757652014e-45,9.326318948896236e-44
B_cells,MEF2A,14.103508,1.4358342,3.6135036524860256e-45,1.5363620701776792e-43
B_cells,FOXO1,14.094741,1.5939107,4.0914838235773124e-45,1.735885282831214e-43
B_cells,PIK3AP1,14.094635,1.9284524,4.09759918643301e-45,1.735885282831214e-43
B_cells,MAP3K1,14.074739,1.2720054,5.430481786377111e-45,2.296388029051563e-43
B_cells,RPL36,14.062071,0.8631594,6.495753556962504e-45,2.7369787514201545e-43
B_cells,TAPT1,14.036313,2.2177167,9.344879713513468e-45,3.930385943419749e-43
B_cells,NCL,14.031467,0.5782601,1.0005884262291515e-44,4.1940203710908906e-43
B_cells,SCAF11,14.031456,0.7044073,1.0007501547102948e-44,4.1940203710908906e-43
B_cells,SHOC2,14.011778,1.3837845,1.3205643390351527e-44,5.524439423317236e-43
B_cells,SRSF9,14.0065565,0.7550905,1.4213079664299995e-44,5.93529086088335e-43
B_cells,PARP15,13.929146,1.8508419,4.213636350398944e-44,1.7533367456624525e-42
B_cells,NPM1,13.900982,0.6652674,6.247802851622371e-44,2.5905712815036687e-42
B_cells,NASP,13.900521,0.85096484,6.288151026215158e-44,2.6026945952498675e-42
B_cells,LYL1,13.866889,1.0932207,1.005442971864591e-43,4.139633128624214e-42
B_cells,PAWR,13.842292,3.852402,1.416188195765538e-43,5.800181968915954e-42
B_cells,CAMK1D,13.804749,1.969575,2.3860444070532047e-43,9.755298834910197e-42
B_cells,MALAT1,13.800726,1.1389848,2.5230037911077497e-43,1.0297283939770254e-41
B_cells,STIM2,13.765347,1.4358749,4.119068225527793e-43,1.675302279851382e-41
B_cells,RPS15A,13.759093,0.95904225,4.491253791887866e-43,1.823511309922999e-41
B_cells,SNHG32,13.727546,0.8177253,6.944595144851543e-43,2.8147237103535834e-41
B_cells,CPNE5,13.7232685,4.8278236,7.366759544275184e-43,2.9806748850385967e-41
B_cells,ARPC2,13.709512,0.5785921,8.905545612808048e-43,3.5970727081250717e-41
B_cells,PSMB8,13.703541,0.72630537,9.669222822321645e-43,3.898810379664874e-41
B_cells,UBE2I,13.683427,0.78239566,1.2753782667646708e-42,5.124920524098789e-41
B_cells,RABEP2,13.652013,2.375409,1.9637880131666174e-42,7.850795526357397e-41
B_cells,MT-CYB,13.634042,0.6947973,2.5126825069406797e-42,1.0028043115860188e-40
B_cells,RNASEK,13.585029,0.6070464,4.91337652809653e-42,1.95757945448499e-40
B_cells,IRF4,13.565048,2.9264448,6.45372182186419e-42,2.566915808502757e-40
B_cells,SNX3,13.552223,0.7163044,7.686589677206461e-42,3.0520972265748437e-40
B_cells,RPL4,13.543177,0.6490791,8.69463304107411e-42,3.440695409683162e-40
B_cells,APLP2,13.493462,0.82712656,1.7088440497221282e-41,6.73957736579803e-40
B_cells,FGD2,13.47648,2.7747815,2.1513011304875484e-41,8.441965089435811e-40
B_cells,HIST1H1C,13.467808,0.9970413,2.4194243938992065e-41,9.478236668206808e-40
B_cells,HLA-B,13.446211,0.7923609,3.2405542834851157e-41,1.2673867312054392e-39
B_cells,FAM107B,13.435291,0.7272598,3.755866117093246e-41,1.4640378623151993e-39
B_cells,GTF3A,13.389874,0.7384393,6.929759832282831e-41,2.696735607822091e-39
B_cells,HNRNPK,13.386872,0.5182426,7.21562361898467e-41,2.8033236239129993e-39
B_cells,IQSEC1,13.380591,1.4094597,7.852009391020488e-41,3.0455136424410094e-39
B_cells,CYBB,13.343864,0.82706666,1.2861596584478345e-40,4.96389824027305e-39
B_cells,TBC1D10C,13.328894,0.7554973,1.5721084283165351e-40,6.05753028785715e-39
B_cells,CSNK1G3,13.322346,1.7657809,1.7162971091287809e-40,6.602248337530369e-39
B_cells,TSPAN33,13.320397,3.376507,1.7616806337806392e-40,6.76572003402935e-39
B_cells,PMEPA1,13.318396,3.9711013,1.8095345784848276e-40,6.938128734887735e-39
B_cells,TRA2B,13.31146,0.59196115,1.9856337594915806e-40,7.600889229347918e-39
B_cells,PLEKHG1,13.300881,4.9083714,2.2875494987693444e-40,8.742320082817199e-39
B_cells,SYVN1,13.276134,2.5307498,3.184173209122063e-40,1.2129370043919116e-38
B_cells,MRPL52,13.257111,1.0324175,4.104059228228352e-40,1.5582786959433648e-38
B_cells,SUB1,13.248796,0.5953167,4.5849417018222024e-40,1.7380490169674553e-38
B_cells,MT-ND1,13.242683,0.6126263,4.973915944074034e-40,1.8824544236158707e-38
B_cells,BCAS4,13.218061,1.8521168,6.90199684971153e-40,2.607952906422452e-38
B_cells,DDAH2,13.174939,2.0121064,1.2232620949815247e-39,4.6072927812109614e-38
B_cells,SERP1,13.173376,0.5959805,1.2488623171616356e-39,4.696163323297855e-38
B_cells,SERTAD1,13.166032,0.95274115,1.3764443990404572e-39,5.159354069811326e-38
B_cells,IRF2,13.165764,1.1553326,1.3813408463992439e-39,5.169436423098257e-38
B_cells,LINC01215,13.108368,2.906156,2.948759381773739e-39,1.1017637326445517e-37
B_cells,TBC1D1,13.090338,1.6132331,3.739411123127354e-39,1.3949551653105815e-37
B_cells,SEPTIN6,13.089831,0.73638314,3.7644335837324563e-39,1.4020570042305286e-37
B_cells,FCRL5,13.087684,5.109638,3.872386706639041e-39,1.4399746567687748e-37
B_cells,KMT2E,13.085456,0.65446854,3.987625463226354e-39,1.480477047971534e-37
B_cells,CYFIP2,13.040119,0.9149222,7.234413033194586e-39,2.681654970390025e-37
B_cells,MT-ND4L,13.0272665,0.4216473,8.562007636934945e-39,3.16375635505481e-37
B_cells,PSMB8-AS1,13.006105,1.131245,1.1295342086337223e-38,4.16718077254523e-37
B_cells,SP140L,13.004004,1.2829762,1.161021874217591e-38,4.276613120643948e-37
B_cells,SON,12.965278,0.45432857,1.9253193426438233e-38,7.058600350566017e-37
B_cells,PNN,12.938223,0.6853619,2.738903121345291e-38,1.0025669284961896e-36
B_cells,HNRNPA2B1,12.93073,0.49389026,3.019372274146175e-38,1.1035075548583845e-36
B_cells,TCL6,12.911928,5.2612305,3.8552712065356967e-38,1.4046257940204008e-36
B_cells,RBM6,12.885616,0.9734996,5.424066007492633e-38,1.970071230349301e-36
B_cells,TOMM6,12.8716135,0.64022446,6.502955873446444e-38,2.3546328786279728e-36
B_cells,UQCRH,12.85141,0.5930704,8.445648254025462e-38,3.0533364451705944e-36
B_cells,SOCS1,12.829721,0.84076333,1.1176481867283407e-37,4.028176010843821e-36
B_cells,UXT,12.776434,0.61632615,2.220185844432529e-37,7.940808210308528e-36
B_cells,CD38,12.730485,2.5213335,4.003440975071662e-37,1.4275283367276078e-35
B_cells,HIP1R,12.700242,2.6694372,5.894686795876471e-37,2.098705586124591e-35
B_cells,ST6GAL1,12.685091,1.2459643,7.1530537533300765e-37,2.542861764480481e-35
B_cells,MICAL3,12.674412,2.3355596,8.197100914790354e-37,2.9051964165021725e-35
B_cells,YPEL5,12.663687,0.6674055,9.397958515571047e-37,3.3257700021795006e-35
B_cells,GDI2,12.620104,0.9123915,1.636051725584287e-36,5.763576507558359e-35
B_cells,MT-ND4,12.614711,0.6146298,1.75200250352471e-36,6.162787184695703e-35
B_cells,AC004687.1,12.599614,0.97016275,2.1217937668597684e-36,7.452363204831154e-35
B_cells,ANP32A,12.584112,0.785704,2.5822864167808876e-36,9.056171240408062e-35
B_cells,CHD7,12.5543,2.1356344,3.764927497335569e-36,1.3164321862698562e-34
B_cells,MT-CO1,12.464077,0.37649292,1.1722144607732887e-35,4.092618207531421e-34
B_cells,VPS13C,12.447977,0.71659064,1.4343539382467494e-35,4.992958352348678e-34
B_cells,MIF,12.436576,0.53714937,1.654462464475708e-35,5.742087726707024e-34
B_cells,GPBP1,12.423274,0.7172802,1.9539796337933225e-35,6.77158001196393e-34
B_cells,NGLY1,12.392149,1.2799188,2.882153307066565e-35,9.944065614823038e-34
B_cells,ADARB1,12.373479,2.1695917,3.637180594145236e-35,1.2530622026329476e-33
B_cells,ZBTB10,12.368104,1.5034759,3.888922701643066e-35,1.3378236730013524e-33
B_cells,CCDC12,12.30981,0.8774729,8.021179704341209e-35,2.7553105122228958e-33
B_cells,IFNAR1,12.294482,1.3116434,9.69760144055997e-35,3.3165796926715095e-33
B_cells,TRIM44,12.293213,0.90640426,9.851187007877151e-35,3.3641947235209625e-33
B_cells,MCTP2,12.214612,1.8492819,2.5973730900963625e-34,8.805884136278941e-33
B_cells,ERGIC1,12.193884,1.5552741,3.350623191572086e-34,1.134321524695943e-32
B_cells,SLC9A7,12.18293,3.5318904,3.8326171204193528e-34,1.29562368369501e-32
B_cells,PPP1R14B,12.181965,1.1061159,3.87824259536357e-34,1.3091583469968638e-32
B_cells,EIF3H,12.180734,0.56627,3.9372232854070685e-34,1.3271558260033294e-32
B_cells,PHB2,12.168849,0.83698636,4.55458571949951e-34,1.530850497140818e-32
B_cells,ALOX5,12.1440935,2.1204617,6.166191693258947e-34,2.0666004692128376e-32
B_cells,TGFBR2,12.121771,0.8686677,8.099031503901572e-34,2.706647803736121e-32
B_cells,DDX17,12.112345,0.5170204,9.085862454375126e-34,3.032115380607494e-32
B_cells,RAC2,12.07215,0.5692022,1.4821086386223941e-33,4.932011232529378e-32
B_cells,RASGRP3,12.058778,3.4709127,1.7435167667502617e-33,5.7936691198097e-32
B_cells,FUS,12.039088,0.468986,2.213899941781987e-33,7.346322087270058e-32
B_cells,LUC7L3,12.01805,0.5837021,2.8563120618062996e-33,9.464614239312048e-32
B_cells,BRK1,11.996768,0.7148227,3.694443282138626e-33,1.2207295172166656e-31
B_cells,EDF1,11.954881,0.50924695,6.122131690390623e-33,2.008727998750436e-31
B_cells,SINHCAF,11.936315,1.3480533,7.65402155865308e-33,2.5043402661252193e-31
B_cells,TRMT112,11.908856,0.63236904,1.0642658695831067e-32,3.4725009090144065e-31
B_cells,PSME1,11.888837,0.52337056,1.3527724522233892e-32,4.407705179170701e-31
B_cells,SH3BGRL,11.85911,0.64454085,1.930159983600929e-32,6.271547563913864e-31
B_cells,SLC38A1,11.824524,0.7365154,2.91552164051499e-32,9.460100480934164e-31
B_cells,RRAS2,11.793795,2.6776226,4.201722277476436e-32,1.3614626250959953e-30
B_cells,IFNGR2,11.773768,1.4230981,5.328976671612849e-32,1.724336139307655e-30
B_cells,DAZAP2,11.761477,0.6184035,6.164577756181633e-32,1.991966387504374e-30
B_cells,SRRM2,11.751502,0.44381,6.937439836287882e-32,2.2386143670071106e-30
B_cells,CALM2,11.747679,0.45109195,7.258520981165361e-32,2.3390009769705766e-30
B_cells,SAP18,11.745586,0.5660886,7.440472807004284e-32,2.3943400611221065e-30
B_cells,SPINT2,11.737986,1.3704494,8.140239155588897e-32,2.6123477081915217e-30
B_cells,MALT1,11.662326,1.1879466,1.9854353285575215e-31,6.328271216614565e-30
B_cells,SRSF3,11.66118,0.48766696,2.0123443158436957e-31,6.405324767292155e-30
B_cells,FOS,11.626149,0.6279434,3.0348313541269556e-31,9.646810601510473e-30
B_cells,RP9,11.616102,2.073341,3.413574410486259e-31,1.0836017305482602e-29
B_cells,AL050309.1,11.610741,2.7431295,3.634525978724336e-31,1.1506221635618248e-29
B_cells,ADD1,11.585807,0.8865157,4.863654355538401e-31,1.5294071219758135e-29
B_cells,SNRPB,11.575103,0.5921323,5.510540270235957e-31,1.7301261366337433e-29
B_cells,C7orf50,11.5750065,1.5261148,5.516729517502908e-31,1.7301261366337433e-29
B_cells,EPC1,11.574337,0.6351109,5.559950705362695e-31,1.741349801798554e-29
B_cells,AC007384.1,11.567445,2.102061,6.025068850298594e-31,1.881990506079269e-29
B_cells,CCDC32,11.554095,1.7691576,7.038518856307279e-31,2.1927045378551942e-29
B_cells,SERBP1,11.55379,0.5043003,7.063538022552176e-31,2.197576431000396e-29
B_cells,ATP10D,11.512783,2.4164019,1.1374705055287548e-30,3.515504160029306e-29
B_cells,CDK13,11.498829,0.877375,1.3371783276302555e-30,4.127282830223188e-29
B_cells,E2F5,11.449783,4.058354,2.3573407190344068e-30,7.256954142551781e-29
B_cells,FAM214A,11.432212,1.468322,2.886616202061609e-30,8.863008881480643e-29
B_cells,CYSLTR1,11.413854,1.9962467,3.565738148513399e-30,1.091954870656515e-28
B_cells,PPP1CA,11.394151,0.6593934,4.47170919650657e-30,1.3676074588323683e-28
B_cells,EIF3K,11.390449,0.48143828,4.66581829428406e-30,1.4232568382837588e-28
B_cells,SMARCE1,11.365987,0.92775613,6.176266782116997e-30,1.8791091156448686e-28
B_cells,ZNF107,11.279022,1.8561615,1.665873629685132e-29,5.042173323337673e-28
B_cells,GPR18,11.277925,1.9130542,1.686792319175629e-29,5.09578068863991e-28
B_cells,ATF7IP,11.277864,0.9111153,1.6879352091110985e-29,5.09578068863991e-28
B_cells,IDI1,11.274177,0.9016646,1.7601781320817607e-29,5.307039009044969e-28
B_cells,BBX,11.263607,0.93147886,1.9846472278251752e-29,5.976135039365088e-28
B_cells,C4orf3,11.2541065,0.6968383,2.210552651970972e-29,6.647832731415143e-28
B_cells,TTC7A,11.247301,1.6540931,2.387875260265387e-29,7.171891502850927e-28
B_cells,TRA2A,11.23325,0.89401007,2.7998651129120786e-29,8.398519846375323e-28
B_cells,COQ7,11.226048,1.1857548,3.0376319865015257e-29,9.100077307899137e-28
